timestamp,seconds,nanoseconds,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1732399226925369579,1732399013,993035014,-3.7496697862869803,13.602075218599323,0.29534518236997004,0.0011440012603998184,0.00038010053685866296,0.9325316548347473,0.028420819639506656,0.007827994862054667,-0.03341922681223989,0.037176291260878784,-0.010336321006263261,-0.2985181761741065
1732399226925369579,1732399014,43403682,-3.7479772463774728,13.602644171353267,0.2940715893371174,0.0008872011676430702,0.00038794262218289077,0.9292105436325073,0.014223499278093642,-0.02001922394791688,-0.012323574299197528,0.024979104800844733,-0.041937487982583184,-0.2195609563613716
1732399226925369579,1732399014,127845624,-3.74566121909882,13.600757777721658,0.29217216261235385,0.0005058918031863868,-3.80340643459931e-05,0.9268680214881897,-0.012087658901702755,-0.03644023950299208,-0.006796273144164967,-0.042501744303194255,0.0319565320196315,-0.18202682380952617
1732399226925369579,1732399014,178713552,-3.7428635813044764,13.597994571880552,0.2891207595884307,0.0018114163540303707,-0.0003074962878599763,0.9234394431114197,-0.018778559744101073,-0.05417043447262477,-0.035966322205413126,-0.13666096584362783,-0.2884810065919753,-0.44891246350170255
1732399226925369579,1732399014,246050736,-3.7410379951302692,13.591616884135448,0.2901280475626554,0.0002891977783292532,0.004464501049369574,0.9180918335914612,-0.08545167001237729,-0.07745108750056398,0.05983406920105138,0.008779780629178134,0.13585217402094604,-0.3823440645201918
1732399226925369579,1732399014,320118116,-3.737991245043987,13.585997432911162,0.2913390472904157,-0.0014725910732522607,0.0025290241464972496,0.9112194180488586,-0.04078540274984029,-0.05703864650537018,-0.009131891928070537,0.035698642371251595,-0.05670544135577229,-0.5103598134951046
1732399226925369579,1732399014,375016788,-3.7337236541721506,13.581863049008083,0.2897744916873213,-0.0007958762580528855,0.001880050403997302,0.9026795029640198,-0.023071310745510713,-0.05069750643132403,-0.0029874850259222724,-0.0015445446376668522,-0.09382438701957949,-0.6755184542676592
1732399226925369579,1732399014,439567447,-3.7311793663248336,13.58017999399579,0.2892555078192272,0.00013773766113445163,0.0017691984539851546,0.8920790553092957,0.0022067650000508247,-0.033605867349638475,-0.0002356703846235115,-0.052559581450441956,-0.02182598261230057,-0.7818365338415648
1732399226925369579,1732399014,501542818,-3.7280025369550396,13.579278592422282,0.2886732922882269,-2.964932718896307e-05,0.0016426220536231995,0.8811386823654175,0.025800877854113217,-0.005968623435336692,0.015208099580433176,0.022385461839999038,0.006676214306292136,-0.7854727619479644
1732399226925369579,1732399014,574075700,-3.725496387050998,13.582453862881259,0.28932319526382794,-0.0004426503728609532,0.0016552176093682647,0.8692473769187927,0.07262993062092324,0.015963394567849863,0.030349625751583804,-0.13555109536911503,-0.057030007689351965,-0.7825429756447647
1732399226925369579,1732399014,640492672,-3.722973436572957,13.58672494077752,0.29175229188176827,-0.0005863116821274161,0.0020110185723751783,0.8569406270980835,0.05737562034767127,0.003821815996558123,0.007203227271624067,-0.06555942718926529,-0.049372258598600435,-0.7270558526152063
1732399226925369579,1732399014,704308435,-3.720726941370364,13.589299821219793,0.2893439711445887,-0.0005813834723085165,0.001393657410517335,0.8434101939201355,0.04135641772458712,-0.014683943525129478,-0.020694335445379988,-0.055863179981741194,-0.004752106503652828,-0.7525600567362526
1732399226925369579,1732399014,770202291,-3.715928893695506,13.589556758040501,0.28721763469186473,-4.882307621301152e-05,0.0005818915669806302,0.8285138010978699,0.02930958956343591,-0.02798870909335029,-0.029934416544654088,0.013960270826681803,-0.014464601757481882,-0.7527228182229955
1732399226925369579,1732399014,818238766,-3.7127555497806863,13.58795697839389,0.28579777416475505,-0.0011034870985895395,0.000999005394987762,0.8160006999969482,0.013656826567447248,-0.05167242627679602,-0.02606638101020541,0.02794766919674193,0.047550338350376045,-0.7175165602963716
1732399226925369579,1732399014,886292413,-3.7103001592194795,13.58625412331352,0.28338540036427995,-0.00029625356546603143,0.0013725976459681988,0.8051807284355164,0.011940636544414419,-0.06155709018289217,-0.03291330539732071,-0.02821746287965421,-0.015369973443453644,-0.7331962401202103
1732399226925369579,1732399014,947812382,-3.7069732674189746,13.582890175762243,0.28482751838794207,-0.0007764208712615073,0.0027274717576801777,0.7916960120201111,0.009368616673828824,-0.05684127512267269,0.03744356513768514,-0.07777664308662674,-0.020828344331992408,-0.6672157685839077
1732399226925369579,1732399015,9626493,-3.704551851889539,13.58003071907427,0.28718180881324146,-0.0018392285564914346,0.0023084068670868874,0.7757506966590881,0.007445271809422943,-0.030995749433468125,0.022273692103760113,0.037075377187420475,-0.017133442308442073,-0.7841495153904792
1732399226925369579,1732399015,85307501,-3.702271940923101,13.578050291634344,0.2891185421374564,-0.0012423885054886341,0.0032625426538288593,0.7605029940605164,0.007616005694110474,-0.030084264679585596,0.0364476535549106,0.02124703533082614,-0.013275427718752494,-0.7942116253922922
1732399226925369579,1732399015,135633300,-3.699963150125132,13.577311422116466,0.29052742136282017,-0.0008916986407712102,0.002682743826881051,0.7450923919677734,0.01965073917122703,-0.01705550117529499,0.03187525331188972,-0.025614300613014042,0.018734697687997494,-0.7660061115703027
1732399226925369579,1732399015,231539778,-3.6980081836715293,13.577957229286529,0.2914373170633617,-0.001469682320021093,0.002041903557255864,0.7283691167831421,0.039933039232785184,0.014446860066841165,0.018654814706377552,0.027357103803140843,-0.003586286653040768,-0.7407917745164416
