1733971723,494533328,map,0.2484925240278244,0.01712515763938427,-0.7566319704055786,-0.006811279803514481,-0.13227997720241547,0.005621979013085365,0.9911730289459229
1733971723,549031297,map,0.4237329363822937,0.009435196407139301,-0.7321974039077759,-0.008892484940588474,-0.24169087409973145,-0.0005321336211636662,0.9703124165534973
1733971723,603483276,map,0.43463367223739624,0.014718431048095226,-0.7281910181045532,-0.006574590224772692,-0.24892768263816833,-0.0009322286932729185,0.9684993028640747
1733971723,653878894,map,0.5757240056991577,0.003326642094179988,-0.6791393756866455,-0.01001550443470478,-0.34191691875457764,-0.0030942060984671116,0.9396716952323914
1733971723,699677346,map,0.5683513879776001,0.003346422454342246,-0.6891071200370789,-0.010405966080725193,-0.3392930328845978,-0.0012895689578726888,0.9406222701072693
1733971723,749975618,map,0.5813135504722595,0.005692417733371258,-0.7318181991577148,-0.010523718781769276,-0.34691354632377625,-0.00578464288264513,0.9378202557563782
1733971723,791805505,map,0.5832805633544922,0.002742650918662548,-0.7324697375297546,-0.011581999249756336,-0.34713315963745117,-0.005577275529503822,0.9377278089523315
1733971723,853518371,map,0.5870663523674011,0.006682112812995911,-0.7845419645309448,-0.010526837781071663,-0.3475050628185272,-0.004090786911547184,0.9376100897789001
1733971723,897813761,map,0.5832635164260864,0.006286142859607935,-0.7877541780471802,-0.011140120215713978,-0.34656453132629395,-0.003616497153416276,0.9379530549049377
1733971723,940119480,map,0.5528068542480469,0.024636004120111465,-0.8451855182647705,-0.003438816173002124,-0.3368288278579712,-0.007954483851790428,0.9415259957313538
1733971723,992151137,map,0.5659925937652588,0.017253607511520386,-0.8465309143066406,-0.004988829605281353,-0.34049278497695923,-0.008096903562545776,0.940199077129364
1733971724,44857322,map,0.5802049040794373,0.01395178958773613,-0.8978526592254639,-0.008131442591547966,-0.3436632752418518,-0.005697146058082581,0.93904048204422
1733971724,112158569,map,0.58451247215271,0.011561284773051739,-0.9004953503608704,-0.009323415346443653,-0.34503865242004395,-0.006217297166585922,0.9385215640068054
1733971724,127702504,map,0.6082155108451843,0.008279242552816868,-0.9377513527870178,-0.01111183874309063,-0.35641396045684814,-0.007082491647452116,0.9342352151870728
1733971724,204214452,map,0.6137475371360779,0.009100635536015034,-0.9346312284469604,-0.010066467337310314,-0.35934579372406006,-0.007235908880829811,0.9331221580505371
1733971724,237432283,map,0.6692779660224915,0.001471514580771327,-0.9469922780990601,-0.0136595843359828,-0.38674426078796387,-0.008109044283628464,0.9220501780509949
1733971724,288256796,map,0.6677135825157166,-0.0008099453989416361,-0.9528314471244812,-0.014575065113604069,-0.38584595918655396,-0.0071713365614414215,0.9224202036857605
1733971724,335806631,map,0.6710307598114014,0.0009617903269827366,-1.005756139755249,-0.014397536404430866,-0.38584068417549133,-0.007794626522809267,0.9224201440811157
1733971724,372489982,map,0.6700851321220398,-0.0009751181351020932,-1.0090917348861694,-0.015407051891088486,-0.38529172539711,-0.006908566690981388,0.922640323638916
1733971724,441552226,map,0.7536640763282776,0.009898848831653595,-1.011349081993103,-0.01062449999153614,-0.4185044765472412,-0.009407473728060722,0.908103883266449
1733971724,479096607,map,0.7601617574691772,0.013151904568076134,-1.0076608657836914,-0.009532449766993523,-0.422267347574234,-0.009240969084203243,0.9063741564750671
1733971724,551639873,map,0.8659979701042175,0.01148457545787096,-0.9644860029220581,-0.007924580946564674,-0.46575650572776794,-0.018726646900177002,0.8846793174743652
1733971724,572837119,map,0.8645970821380615,0.021985599771142006,-0.978398859500885,-0.004341747146099806,-0.4670834243297577,-0.015198814682662487,0.8840720057487488
1733971724,628333571,map,0.8567836284637451,0.02061403915286064,-1.0372827053070068,-0.004988566972315311,-0.462628036737442,-0.016610585153102875,0.8863828182220459
1733971724,698241012,map,0.8516162633895874,0.020623886957764626,-1.0439262390136719,-0.005052131600677967,-0.46128755807876587,-0.015153862535953522,0.8871068954467773
